d,sphere,on_sphere_found,on_sphere_dist,general_l2_found,general_l2_dist,radial_found,radial_dist
512,outer,True,0.017885116194357138,True,0.017234802246093753,False,inf
512,outer,True,0.009908533167127845,True,0.009530639648437502,False,inf
512,outer,True,0.012276594374630021,True,0.011851501464843758,False,inf
512,outer,True,0.006481062116896419,True,0.006179809570312504,False,inf
512,outer,True,0.013834523947724681,True,0.013211059570312508,False,inf
768,inner,True,0.009155915846233428,True,0.008871459960937493,False,inf
768,inner,True,0.02884305961799113,True,0.027630615234375003,False,inf
768,inner,True,0.022967586697268713,True,0.022192382812500005,False,inf
768,inner,True,0.003974877407332875,True,0.0038177490234374994,False,inf
768,inner,True,0.05016512433647956,True,0.047488403320312504,False,inf
768,inner,True,0.011320642996214304,True,0.01087646484375,False,inf
768,inner,True,0.007841725136696596,True,0.0075805664062499984,False,inf
768,inner,True,0.006067302522513755,True,0.00580902099609375,False,inf
768,inner,True,0.0024927181349356196,True,0.0023757934570312416,False,inf
768,inner,True,0.006459208089398874,True,0.006248474121093752,False,inf
768,inner,True,0.012871280974810427,True,0.012469482421874999,False,inf
768,inner,True,0.016817228895015354,True,0.016040039062499997,False,inf
768,inner,True,0.001054611742680759,True,0.0009887695312500034,False,inf
768,inner,True,0.04195512751523756,True,0.04038848876953126,False,inf
768,inner,True,0.00973115222711826,True,0.009365844726562494,False,inf
768,inner,True,0.0034000840146190723,True,0.003254699707031252,False,inf
768,inner,True,0.00819029851723056,True,0.00792388916015625,False,inf
768,inner,True,0.009482340984083876,True,0.0091461181640625,False,inf
768,inner,True,0.040978736726530435,True,0.03912506103515625,False,inf
768,inner,True,0.0028282761350135596,True,0.002705383300781244,False,inf
768,inner,True,0.0022526128392132893,True,0.002169799804687499,False,inf
768,inner,True,0.01156724956944228,True,0.011054992675781252,False,inf
768,inner,True,0.007370157374317713,True,0.00714111328125,False,inf
768,inner,True,0.023030068035048937,True,0.022055053710937505,False,inf
768,inner,True,0.0004771363613722702,True,0.00043945312499999963,False,inf
768,inner,True,0.010836303440319828,True,0.01043701171875,False,inf
768,inner,True,0.005320989580724574,True,0.005149841308593742,False,inf
768,inner,True,0.0024407843495367603,True,0.002334594726562502,False,inf
768,inner,True,0.00028762139619954377,True,0.00024719238281250324,False,inf
768,inner,True,0.009700734970972343,True,0.009365844726562496,False,inf
768,inner,True,0.013525345188276063,True,0.013101196289062502,False,inf
768,inner,True,0.0020582089082212796,True,0.0019775390625000008,False,inf
768,inner,True,0.009731152227129669,True,0.009407043457031247,False,inf
768,inner,True,0.003781946073497459,True,0.003639221191406249,False,inf
768,inner,True,0.0011962668974855861,True,0.0011535644531249984,False,inf
768,inner,True,0.006135913525937424,True,0.005863952636718753,False,inf
768,inner,True,0.022040542800560486,True,0.021025085449218748,False,inf
768,inner,True,0.014583747553448625,True,0.014007568359375,False,inf
768,inner,True,0.013390660913190626,True,0.01284027099609375,False,inf
768,inner,True,0.0029679775741995396,True,0.002828979492187498,False,inf
768,outer,True,0.016535373754839034,True,0.016204833984375,False,inf
768,outer,True,0.014225779329274758,True,0.013911437988281249,False,inf
768,outer,True,0.027481712805998273,True,0.026930236816406262,False,inf
768,outer,True,0.0021188107286915624,True,0.0020736694335937423,False,inf
768,outer,True,0.010780977830460293,True,0.010601806640624992,False,inf
768,outer,True,0.007948622333482609,True,0.007717895507812501,False,inf
768,outer,True,0.014769279343046783,True,0.01448822021484375,False,inf
768,outer,True,0.006356426557771765,True,0.006221008300781259,False,inf
768,outer,True,0.0024927183983051186,True,0.002430725097656256,False,inf
768,outer,True,0.0019318568769499632,True,0.0018539428710937407,False,inf
768,outer,True,0.01500566043883017,True,0.014556884765625002,False,inf
768,outer,True,0.044181313837076464,True,0.04349212646484375,False,inf
768,outer,True,0.028541056795560897,True,0.027946472167968743,False,inf
768,outer,True,0.0242413389107827,True,0.023840332031249994,False,inf
768,outer,True,0.03171905962931402,True,0.03114624023437501,False,inf
768,outer,True,0.01938070903452788,True,0.019020080566406253,False,inf
768,outer,True,0.004549209452878737,True,0.004421997070312493,False,inf
768,outer,True,0.0002492718766226376,True,0.00024719238281249175,False,inf
