n_vars,n_communities,alpha,mu,trial,n_clauses,satisfiable,hit_cap,decisions,backtracks,modularity_q,runtime_sec
80,4,3.7,0.66,7,296,1,0,43,48,0.23881229202175147,0.024910688400268555
80,4,3.7,0.66,8,296,1,0,76,122,0.25062393474555633,0.05199790000915527
80,4,3.7,0.66,9,296,1,0,98,176,0.2516460717474231,0.06849479675292969
80,4,3.7,0.66,10,296,1,0,177,330,0.2484147999350702,0.11998701095581055
80,4,3.7,0.66,11,296,1,0,48,79,0.20034646132619105,0.03497910499572754
80,4,3.7,0.66,12,296,1,0,89,146,0.24867350458566673,0.06327319145202637
80,4,3.7,0.66,13,296,1,0,51,81,0.22498934745556365,0.03547239303588867
80,4,3.7,0.66,14,296,1,0,100,164,0.2764157738819901,0.06784534454345703
80,4,3.7,0.66,15,296,1,0,29,22,0.2668081933284636,0.014504432678222656
80,4,3.7,0.66,16,296,1,0,13,0,0.22188235532830125,0.005861759185791016
80,4,3.7,0.66,17,296,1,0,32,38,0.2509282931580229,0.020440101623535156
80,4,3.7,0.66,18,296,1,0,60,79,0.24400667559451344,0.03451061248779297
80,4,3.7,0.66,19,296,1,0,15,5,0.28830857884911937,0.00782918930053711
80,4,3.7,0.66,20,296,1,0,44,62,0.2515978816654493,0.029850482940673828
80,4,3.7,0.66,21,296,1,0,149,271,0.25299539404269134,0.1061391830444336
80,4,3.7,0.66,22,296,1,0,181,330,0.2641196940183427,0.12568879127502441
80,4,3.7,0.66,23,296,1,0,66,110,0.2954280293807321,0.04413485527038574
80,4,3.7,0.66,24,296,1,0,121,220,0.24035944728512298,0.0883033275604248
80,4,3.9000000000000004,0.66,0,312,1,0,14,13,0.2904316421944627,0.00975656509399414
80,4,3.9000000000000004,0.66,1,312,1,0,111,203,0.21179642413616773,0.08698773384094238
80,4,3.9000000000000004,0.66,2,312,1,0,136,250,0.25187878953904597,0.14112567901611328
80,4,3.9000000000000004,0.66,3,312,1,0,222,418,0.26711912849733355,0.15974092483520508
80,4,3.9000000000000004,0.66,4,312,1,0,18,8,0.2867950544232596,0.013524770736694336
80,4,3.9000000000000004,0.66,5,312,1,0,31,39,0.23546506318942217,0.028151512145996094
80,4,3.9000000000000004,0.66,6,312,1,0,15,7,0.2255346446051574,0.008552312850952148
80,4,3.9000000000000004,0.66,7,312,1,0,15,2,0.2847450507706918,0.008689641952514648
80,4,3.9000000000000004,0.66,8,312,1,0,106,181,0.24103522901599822,0.09442138671875
80,4,3.9000000000000004,0.66,9,312,1,0,27,33,0.22584511286434358,0.018698930740356445
80,4,3.9000000000000004,0.66,10,312,1,0,34,44,0.2792365220249835,0.02569580078125
80,4,3.9000000000000004,0.66,11,312,0,0,364,728,0.26048515231207536,0.3238871097564697
80,4,3.9000000000000004,0.66,12,312,1,0,95,168,0.24121785740375482,0.08595037460327148
80,4,3.9000000000000004,0.66,13,312,1,0,13,5,0.24170638834100372,0.007886648178100586
80,4,3.9000000000000004,0.66,14,312,0,0,803,1606,0.25242439184746873,0.5926477909088135
80,4,3.9000000000000004,0.66,15,312,1,0,141,251,0.25264582876762365,0.10126709938049316
80,4,3.9000000000000004,0.66,16,312,1,0,22,18,0.23588054277156842,0.01348733901977539
80,4,3.9000000000000004,0.66,17,312,1,0,21,14,0.2559377054569362,0.013617992401123047
80,4,3.9000000000000004,0.66,18,312,1,0,166,313,0.21639409379793995,0.12812352180480957
80,4,3.9000000000000004,0.66,19,312,1,0,17,16,0.23935733070348453,0.011127710342407227
80,4,3.9000000000000004,0.66,20,312,1,0,14,2,0.26774234787055295,0.006815910339355469
80,4,3.9000000000000004,0.66,21,312,1,0,63,96,0.2597455073416612,0.044843435287475586
80,4,3.9000000000000004,0.66,22,312,1,0,24,26,0.23125547885163267,0.01544952392578125
80,4,3.9000000000000004,0.66,23,312,0,0,257,514,0.28376114033165317,0.2079308032989502
80,4,3.9000000000000004,0.66,24,312,1,0,87,154,0.27770244356782814,0.061699867248535156
80,4,4.1,0.66,0,328,0,0,317,634,0.22120389649018443,0.256671667098999
80,4,4.1,0.66,1,328,1,0,107,194,0.1950641152752991,0.08523392677307129
80,4,4.1,0.66,2,328,1,0,208,399,0.28893185273316146,0.15485620498657227
80,4,4.1,0.66,3,328,1,0,58,99,0.2178246248925904,0.04690957069396973
80,4,4.1,0.66,4,328,1,0,76,131,0.2380589430894309,0.056593894958496094
80,4,4.1,0.66,5,328,1,0,134,242,0.2184071154735938,0.11088871955871582
80,4,4.1,0.66,6,328,0,0,188,376,0.23631147134642078,0.1568312644958496
80,4,4.1,0.66,7,328,1,0,29,26,0.21973321105162275,0.018816471099853516
80,4,4.1,0.66,8,328,1,0,47,76,0.2856104170797806,0.040915489196777344
80,4,4.1,0.66,9,328,1,0,145,267,0.20601369885650078,0.10745573043823242
80,4,4.1,0.66,10,328,1,0,149,279,0.23768714059091814,0.11250758171081543
80,4,4.1,0.66,11,328,1,0,18,7,0.24967570559851937,0.01096343994140625
80,4,4.1,0.66,12,328,1,0,83,150,0.2677411758873686,0.06715774536132812
80,4,4.1,0.66,13,328,1,0,311,595,0.2621372860070064,0.24711155891418457
80,4,4.1,0.66,14,328,0,0,166,332,0.25101419459316543,0.13653850555419922
80,4,4.1,0.66,15,328,1,0,42,59,0.21996868596734748,0.02881026268005371
80,4,4.1,0.66,16,328,1,0,63,107,0.2495517714323485,0.04927325248718262
80,4,4.1,0.66,17,328,0,0,336,672,0.2700546136558927,0.2603015899658203
80,4,4.1,0.66,18,328,1,0,160,300,0.21937380196972706,0.12212967872619629
80,4,4.1,0.66,19,328,1,0,265,509,0.23552862053010776,0.21579694747924805
80,4,4.1,0.66,20,328,0,0,408,816,0.26575822922863374,0.3279871940612793
80,4,4.1,0.66,21,328,1,0,140,256,0.22750388327054008,0.10601449012756348
80,4,4.1,0.66,22,328,1,0,193,363,0.2721284453698196,0.16058897972106934
80,4,4.1,0.66,23,328,0,0,429,858,0.23570419393218323,0.3523600101470947
80,4,4.1,0.66,24,328,0,0,164,328,0.2546537279397184,0.1393880844116211
80,4,4.3,0.66,0,344,0,0,467,934,0.2659771047413016,0.38768720626831055
80,4,4.3,0.66,1,344,0,0,452,904,0.2579660176672075,0.37494516372680664
80,4,4.3,0.66,2,344,1,0,84,143,0.27256662760651407,0.06778669357299805
80,4,4.3,0.66,3,344,1,0,97,171,0.24261425094645753,0.08306264877319336
80,4,4.3,0.66,4,344,1,0,30,39,0.24846576227390182,0.02204155921936035
80,4,4.3,0.66,5,344,1,0,144,272,0.23232152514872906,0.12292170524597168
80,4,4.3,0.66,6,344,1,0,84,145,0.29966460849708554,0.06865596771240234
80,4,4.3,0.66,7,344,1,0,128,239,0.2625724866294093,0.10505390167236328
80,4,4.3,0.66,8,344,0,0,394,788,0.21388625984015383,0.3269205093383789
80,4,4.3,0.66,9,344,1,0,86,156,0.253813998557779,0.07857346534729004
80,4,4.3,0.66,10,344,1,0,45,64,0.2554853223964906,0.0328221321105957
80,4,4.3,0.66,11,344,1,0,89,157,0.2612053812871823,0.07880449295043945
80,4,4.3,0.66,12,344,1,0,123,222,0.22975632474009977,0.10284900665283203
80,4,4.3,0.66,13,344,0,0,284,568,0.21028446307313264,0.234452486038208
80,4,4.3,0.66,14,344,1,0,78,138,0.2626175560362959,0.06559538841247559
80,4,4.3,0.66,15,344,0,0,251,502,0.21627493840514392,0.21416020393371582
80,4,4.3,0.66,16,344,0,0,485,970,0.21623738056607172,0.3799278736114502
80,4,4.3,0.66,17,344,0,0,587,1174,0.24962817739318555,0.4824991226196289
80,4,4.3,0.66,18,344,1,0,713,1403,0.22530196502614025,0.5579495429992676
80,4,4.3,0.66,19,344,1,0,58,97,0.23953450814253952,0.044275760650634766
80,4,4.3,0.66,20,344,0,0,99,198,0.25799794183041885,0.07983851432800293
80,4,4.3,0.66,21,344,1,0,117,200,0.23681907637762156,0.09513688087463379
80,4,4.3,0.66,22,344,0,0,262,524,0.28258142539510844,0.21340727806091309
80,4,4.3,0.66,23,344,0,0,143,286,0.2767073793642209,0.11139941215515137
80,4,4.3,0.66,24,344,1,0,113,202,0.24197201189832343,0.09401226043701172
80,4,4.5,0.66,0,360,0,0,278,556,0.24704561042524004,0.23626184463500977
80,4,4.5,0.66,1,360,1,0,113,213,0.24083161865569275,0.0930023193359375
80,4,4.5,0.66,2,360,0,0,223,446,0.23098251028806585,0.19189023971557617
80,4,4.5,0.66,3,360,0,0,286,572,0.20557098765432097,0.23825693130493164
80,4,4.5,0.66,4,360,0,0,211,422,0.26015946502057613,0.18448972702026367
80,4,4.5,0.66,5,360,1,0,79,134,0.21514403292181067,0.06650447845458984
80,4,4.5,0.66,6,360,0,0,415,830,0.20810528120713306,0.3556945323944092
80,4,4.5,0.66,7,360,1,0,248,473,0.25385631001371745,0.21403741836547852
80,4,4.5,0.66,8,360,0,0,379,758,0.29513374485596705,0.35280656814575195
80,4,4.5,0.66,9,360,1,0,367,714,0.2796656378600823,0.31932783126831055
80,4,4.5,0.66,10,360,0,0,265,530,0.2623473936899863,0.24111580848693848
80,4,4.5,0.66,11,360,0,0,335,670,0.24647290809327843,0.27176403999328613
80,4,4.5,0.66,12,360,0,0,397,794,0.226531207133059,0.3363363742828369
80,4,4.5,0.66,13,360,0,0,414,828,0.27457133058984906,0.3836359977722168
80,4,4.5,0.66,14,360,0,0,147,294,0.24415637860082307,0.13907527923583984
80,4,4.5,0.66,15,360,0,0,216,432,0.22821502057613172,0.1928234100341797
80,4,4.5,0.66,16,360,0,0,161,322,0.24031035665294923,0.13777923583984375
80,4,4.5,0.66,17,360,0,0,560,1120,0.2744221536351166,0.49294042587280273
80,4,4.5,0.66,18,360,1,0,184,345,0.272690329218107,0.15886163711547852
80,4,4.5,0.66,19,360,0,0,359,718,0.213931755829904,0.31441783905029297
80,4,4.5,0.66,20,360,0,0,384,768,0.2496519204389575,0.32414865493774414
80,4,4.5,0.66,21,360,0,0,302,604,0.23890432098765435,0.2656717300415039
80,4,4.5,0.66,22,360,1,0,119,209,0.25832133058984913,0.09656596183776855
80,4,4.5,0.66,23,360,1,0,49,65,0.27103737997256516,0.037537574768066406
80,4,4.5,0.66,24,360,1,0,258,499,0.2499468449931413,0.20513319969177246
80,4,4.7,0.66,0,376,0,0,129,258,0.25599661737337154,0.1180577278137207
80,4,4.7,0.66,1,376,0,0,176,352,0.2523043357979981,0.15410447120666504
80,4,4.7,0.66,2,376,0,0,322,644,0.24451423469644384,0.3019893169403076
80,4,4.7,0.66,3,376,0,0,255,510,0.2455610884764348,0.22881293296813965
80,4,4.7,0.66,4,376,0,0,226,452,0.23740788944218097,0.21193480491638184
80,4,4.7,0.66,5,376,0,0,149,298,0.22079655198430662,0.13645267486572266
80,4,4.7,0.66,6,376,0,0,227,454,0.2332896358332076,0.18645095825195312
80,4,4.7,0.66,7,376,0,0,193,386,0.2232769352648257,0.16655683517456055
80,4,4.7,0.66,8,376,0,0,736,1472,0.24874408983451535,0.6157829761505127
80,4,4.7,0.66,9,376,0,0,482,964,0.24718481213218652,0.42375731468200684
80,4,4.7,0.66,10,376,0,0,199,398,0.2340881369146421,0.1786174774169922
80,4,4.7,0.66,11,376,0,0,153,306,0.23967450077963884,0.14246010780334473
80,4,4.7,0.66,12,376,0,0,145,290,0.2682916478044364,0.13660001754760742
80,4,4.7,0.66,13,376,1,0,184,356,0.26397691263014944,0.17383837699890137
80,4,4.7,0.66,14,376,0,0,177,354,0.2512590538705296,0.15062594413757324
80,4,4.7,0.66,15,376,0,0,139,278,0.23601051254967054,0.12630105018615723
80,4,4.7,0.66,16,376,0,0,234,468,0.26902255922740304,0.22230744361877441
80,4,4.7,0.66,17,376,0,0,250,500,0.20002923645691867,0.2270493507385254
80,4,4.7,0.66,18,376,0,0,290,580,0.2655723429404959,0.2641177177429199
80,4,4.7,0.66,19,376,0,0,211,422,0.26208283034052615,0.18774771690368652
80,4,4.7,0.66,20,376,0,0,390,780,0.2526737211407877,0.3551044464111328
80,4,4.7,0.66,21,376,0,0,470,940,0.26476126703888136,0.40897440910339355
80,4,4.7,0.66,22,376,0,0,403,806,0.2586813414818168,0.34831738471984863
80,4,4.7,0.66,23,376,0,0,128,256,0.2246145817614808,0.1143043041229248
80,4,4.7,0.66,24,376,0,0,236,472,0.2867954956994115,0.22426462173461914
80,4,4.9,0.66,0,392,0,0,195,390,0.24904119811189782,0.21918630599975586
80,4,4.9,0.66,1,392,0,0,206,412,0.2758833125086769,0.2786581516265869
80,4,4.9,0.66,2,392,0,0,127,254,0.2760669744088111,0.12208676338195801
80,4,4.9,0.66,3,392,0,0,182,364,0.25722355268638064,0.16889214515686035
80,4,4.9,0.66,4,392,0,0,190,380,0.23895280901476235,0.17741918563842773
80,4,4.9,0.66,5,392,0,0,133,266,0.27048770188347443,0.12686395645141602
80,4,4.9,0.66,6,392,0,0,198,396,0.25327843722523025,0.17648649215698242
80,4,4.9,0.66,7,392,0,0,154,308,0.2302093456430191,0.14458680152893066
80,4,4.9,0.66,8,392,0,0,157,314,0.24628048498310884,0.15131640434265137
80,4,4.9,0.66,9,392,0,0,172,344,0.19670189504373176,0.1675429344177246
80,4,4.9,0.66,10,392,0,0,474,948,0.22997796057198389,0.4379117488861084
80,4,4.9,0.66,11,392,0,0,105,210,0.2503760007404322,0.09662032127380371
80,4,4.9,0.66,12,392,0,0,99,198,0.25579185755935024,0.09941244125366211
80,4,4.9,0.66,13,392,0,0,38,76,0.2751009417372391,0.03614521026611328
80,4,4.9,0.66,14,392,0,0,552,1104,0.26652234022860843,0.5708255767822266
80,4,4.9,0.66,15,392,0,0,323,646,0.25533487204405575,0.28875255584716797
80,4,4.9,0.66,16,392,0,0,103,206,0.2864995487991115,0.08810186386108398
80,4,4.9,0.66,17,392,0,0,135,270,0.25902835624045534,0.12851762771606445
80,4,4.9,0.66,18,392,0,0,280,560,0.2506898167430237,0.26883363723754883
80,4,4.9,0.66,19,392,0,0,92,184,0.2535156069230413,0.08910560607910156
80,4,4.9,0.66,20,392,0,0,250,500,0.2154267319172567,0.23085832595825195
80,4,4.9,0.66,21,392,0,0,214,428,0.25007520014808643,0.20369434356689453
80,4,4.9,0.66,22,392,0,0,208,416,0.2179372599379888,0.19698834419250488
80,4,4.9,0.66,23,392,0,0,233,466,0.21994597158591328,0.2152705192565918
80,4,4.9,0.66,24,392,0,0,122,244,0.21577670183719747,0.12628698348999023
80,4,5.1,0.66,0,408,0,0,197,394,0.2469309346832415,0.19581890106201172
80,4,5.1,0.66,1,408,0,0,208,416,0.2384526250587381,0.2068178653717041
80,4,5.1,0.66,2,408,0,0,103,206,0.25641446665812295,0.09958696365356445
80,4,5.1,0.66,3,408,0,0,95,190,0.26916597248921353,0.1010293960571289
80,4,5.1,0.66,4,408,0,0,48,96,0.2656069780853518,0.05424332618713379
80,4,5.1,0.66,5,408,0,0,124,248,0.20896476782434106,0.12604546546936035
80,4,5.1,0.66,6,408,0,0,248,496,0.2678510401982144,0.2434232234954834
80,4,5.1,0.66,7,408,0,0,144,288,0.24458675082233333,0.1309642791748047
80,4,5.1,0.66,8,408,0,0,83,166,0.2660194796872998,0.08948254585266113
80,4,5.1,0.66,9,408,0,0,170,340,0.26452299329317785,0.1725459098815918
80,4,5.1,0.66,10,408,0,0,160,320,0.2753695159981204,0.15373778343200684
80,4,5.1,0.66,11,408,0,0,143,286,0.25638242769874836,0.13890910148620605
80,4,5.1,0.66,12,408,0,0,104,208,0.2387569951727968,0.10205292701721191
80,4,5.1,0.66,13,408,0,0,155,310,0.26996961638685973,0.14801788330078125
80,4,5.1,0.66,14,408,0,0,186,372,0.23948988636849075,0.18434476852416992
80,4,5.1,0.66,15,408,0,0,102,204,0.27351526122431546,0.09429454803466797
80,4,5.1,0.66,16,408,0,0,214,428,0.2211929706523132,0.20975518226623535
80,4,5.1,0.66,17,408,0,0,237,474,0.24693760946644452,0.24893474578857422
80,4,5.1,0.66,18,408,0,0,211,422,0.2462247426203597,0.20266294479370117
80,4,5.1,0.66,19,408,0,0,483,966,0.2727343115895595,0.431835412979126
80,4,5.1,0.66,20,408,0,0,230,460,0.2620052650689906,0.20942091941833496
80,4,5.1,0.66,21,408,0,0,139,278,0.269972286300141,0.13637566566467285
80,4,5.1,0.66,22,408,0,0,194,388,0.26947034260327224,0.18056297302246094
80,4,5.1,0.66,23,408,0,0,151,302,0.2547724699901747,0.14776206016540527
80,4,5.1,0.66,24,408,0,0,489,978,0.25534383143235506,0.45387864112854004
80,4,5.300000000000001,0.66,0,424,0,0,111,222,0.2460123215062695,0.11314105987548828
80,4,5.300000000000001,0.66,1,424,0,0,94,188,0.24877996321348048,0.09432482719421387
80,4,5.300000000000001,0.66,2,424,0,0,62,124,0.27682844824176256,0.06313180923461914
80,4,5.300000000000001,0.66,3,424,0,0,96,192,0.2932328131798584,0.08874654769897461
80,4,5.300000000000001,0.66,4,424,0,0,291,582,0.2495166824888256,0.29229736328125
80,4,5.300000000000001,0.66,5,424,0,0,103,206,0.26609039397175743,0.1004941463470459
80,4,5.300000000000001,0.66,6,424,0,0,222,444,0.26597172777975553,0.22069311141967773
80,4,5.300000000000001,0.66,7,424,0,0,46,92,0.22253990150706066,0.04883885383605957
80,4,5.300000000000001,0.66,8,424,0,0,116,232,0.262977878644041,0.1140141487121582
80,4,5.300000000000001,0.66,9,424,0,0,158,316,0.23666365056761995,0.15691781044006348
80,4,5.300000000000001,0.66,10,424,0,0,41,82,0.2775886535342747,0.042353153228759766
80,4,5.300000000000001,0.66,11,424,0,0,65,130,0.19982274237569714,0.06917214393615723
80,4,5.300000000000001,0.66,12,424,0,0,111,222,0.22813699022981682,0.10800886154174805
80,4,5.300000000000001,0.66,13,424,0,0,341,682,0.23488365768759145,0.3187096118927002
80,4,5.300000000000001,0.66,14,424,0,0,95,190,0.24328052687789245,0.09841728210449219
80,4,5.300000000000001,0.66,15,424,0,0,159,318,0.24767735651279613,0.15857863426208496
80,4,5.300000000000001,0.66,16,424,0,0,154,308,0.2543300799019026,0.14998912811279297
80,4,5.300000000000001,0.66,17,424,0,0,224,448,0.23630641588544754,0.20643401145935059
80,4,5.300000000000001,0.66,18,424,0,0,184,368,0.2394572505043313,0.17173290252685547
80,4,5.300000000000001,0.66,19,424,0,0,200,400,0.2565155156046043,0.1789875030517578
80,4,5.300000000000001,0.66,20,424,0,0,116,232,0.24755621810846087,0.11356019973754883
80,4,5.300000000000001,0.66,21,424,0,0,57,114,0.24838317313397412,0.06029486656188965
80,4,5.300000000000001,0.66,22,424,0,0,147,294,0.27281604762469835,0.15317869186401367
80,4,5.300000000000001,0.66,23,424,0,0,90,180,0.2614970234563506,0.09339094161987305
80,4,5.300000000000001,0.66,24,424,0,0,182,364,0.2514647858075234,0.17270255088806152
80,4,5.5,0.66,0,440,0,0,47,94,0.26766758494031223,0.04949593544006348
80,4,5.5,0.66,1,440,0,0,51,102,0.2391792929292929,0.0531461238861084
80,4,5.5,0.66,2,440,0,0,208,416,0.24215909090909088,0.20469069480895996
80,4,5.5,0.66,3,440,0,0,151,302,0.2165082644628099,0.15487885475158691
80,4,5.5,0.66,4,440,0,0,125,250,0.23021235078053257,0.13443803787231445
80,4,5.5,0.66,5,440,0,0,153,306,0.22712695133149677,0.15942096710205078
80,4,5.5,0.66,6,440,0,0,167,334,0.22477272727272726,0.17029833793640137
80,4,5.5,0.66,7,440,0,0,109,218,0.23192952249770427,0.10967421531677246
80,4,5.5,0.66,8,440,0,0,138,276,0.2541930670339761,0.1370093822479248
80,4,5.5,0.66,9,440,0,0,121,242,0.25353650137741046,0.11939001083374023
80,4,5.5,0.66,10,440,0,0,41,82,0.23527089072543614,0.04137420654296875
80,4,5.5,0.66,11,440,0,0,162,324,0.2669065656565657,0.16251349449157715
80,4,5.5,0.66,12,440,0,0,157,314,0.2521659779614325,0.1533679962158203
80,4,5.5,0.66,13,440,0,0,135,270,0.25263659320477505,0.13553810119628906
80,4,5.5,0.66,14,440,0,0,67,134,0.28816919191919194,0.06522440910339355
80,4,5.5,0.66,15,440,0,0,91,182,0.2983976124885216,0.0933387279510498
80,4,5.5,0.66,16,440,0,0,164,328,0.23183999081726353,0.16365289688110352
80,4,5.5,0.66,17,440,0,0,223,446,0.23459940312213037,0.22198748588562012
80,4,5.5,0.66,18,440,0,0,126,252,0.2486076675849403,0.1257457733154297
80,4,5.5,0.66,19,440,0,0,63,126,0.2587144168962351,0.0656731128692627
80,4,5.5,0.66,20,440,0,0,186,372,0.25166551882460975,0.188978910446167
80,4,5.5,0.66,21,440,0,0,81,162,0.24217516069788797,0.0823974609375
80,4,5.5,0.66,22,440,0,0,104,208,0.25214072543617994,0.11689472198486328
80,4,5.5,0.66,23,440,0,0,108,216,0.23685835629017446,0.1158742904663086
80,4,5.5,0.66,24,440,0,0,110,220,0.25445821854912765,0.12000799179077148
80,4,5.7,0.66,0,456,0,0,292,584,0.25193114975548037,0.2974684238433838
80,4,5.7,0.66,1,456,0,0,34,68,0.2838726018262029,0.03800535202026367
80,4,5.7,0.66,2,456,0,0,30,60,0.23346606648199444,0.03217029571533203
80,4,5.7,0.66,3,456,0,0,84,168,0.2631974368181663,0.09525561332702637
80,4,5.7,0.66,4,456,0,0,97,194,0.26081743100441157,0.10472464561462402
80,4,5.7,0.66,5,456,0,0,59,118,0.24292624226257653,0.06360483169555664
80,4,5.7,0.66,6,456,0,0,92,184,0.2658221760541705,0.10078573226928711
80,4,5.7,0.66,7,456,0,0,62,124,0.2298207140658664,0.06515884399414062
80,4,5.7,0.66,8,456,0,0,102,204,0.23478591703430113,0.10516881942749023
80,4,5.7,0.66,9,456,0,0,122,244,0.2846206952566601,0.13545465469360352
80,4,5.7,0.66,10,456,0,0,67,134,0.22604070483225608,0.07385754585266113
80,4,5.7,0.66,11,456,0,0,177,354,0.2619769758216203,0.17746949195861816
80,4,5.7,0.66,12,456,0,0,147,294,0.24281616565780922,0.161726713180542
80,4,5.7,0.66,13,456,0,0,62,124,0.25467985875996035,0.06735444068908691
80,4,5.7,0.66,14,456,0,0,92,184,0.23382515132861392,0.10142254829406738
80,4,5.7,0.66,15,456,0,0,118,236,0.261312241373414,0.12226319313049316
80,4,5.7,0.66,16,456,0,0,131,262,0.2333848449095448,0.13632583618164062
80,4,5.7,0.66,17,456,0,0,96,192,0.27709380664135974,0.09662294387817383
80,4,5.7,0.66,18,456,0,0,60,120,0.23775264183851444,0.06505346298217773
80,4,5.7,0.66,19,456,0,0,185,370,0.2644905697479566,0.19048714637756348
80,4,5.7,0.66,20,456,0,0,107,214,0.24614411271844328,0.10880804061889648
80,4,5.7,0.66,21,456,0,0,44,88,0.21701869806094182,0.05083012580871582
80,4,5.7,0.66,22,456,0,0,63,126,0.2518980199035601,0.06567764282226562
80,4,5.7,0.66,23,456,0,0,114,228,0.26371148387538046,0.11791324615478516
80,4,5.7,0.66,24,456,0,0,48,96,0.24747465031975652,0.053099870681762695
80,4,5.9,0.66,0,472,0,0,60,120,0.2488678620447508,0.06421327590942383
80,4,5.9,0.66,1,472,0,0,62,124,0.21180755051230488,0.06687164306640625
80,4,5.9,0.66,2,472,0,0,82,164,0.2362657202591848,0.08670926094055176
80,4,5.9,0.66,3,472,0,0,68,136,0.25300939225637586,0.07106447219848633
80,4,5.9,0.66,4,472,0,0,95,190,0.21131080628171978,0.0977635383605957
80,4,5.9,0.66,5,472,0,0,88,176,0.2840928133678061,0.09650087356567383
80,4,5.9,0.66,6,472,0,0,248,496,0.26677259887005644,0.25826215744018555
80,4,5.9,0.66,7,472,0,0,119,238,0.2616196255865173,0.1203608512878418
80,4,5.9,0.66,8,472,0,0,95,190,0.23129628299658464,0.10190844535827637
80,4,5.9,0.66,9,472,0,0,140,280,0.29411348111972935,0.14086699485778809
80,4,5.9,0.66,10,472,0,0,101,202,0.21955995244023105,0.10542774200439453
